"dataset","country","initial_observations","final_observations","orig_dat_vars","substantive_dat_vars","final_variables","dup_observations_at_85","dup_observations_at_90","dup_observations_at_95","dup_observations_at_100"
"pewglobalattitudes_2013","Philippines",804,804,761,402,70,9,0,0,0
"pewglobalattitudes_2013","Palestinian territories",810,810,761,402,87,32,14,2,0
"pewglobalattitudes_2013","Pakistan",1201,1201,761,402,134,183,48,18,6
"pewglobalattitudes_2013","Nigeria",1031,1031,761,402,119,79,13,0,0
"pewglobalattitudes_2013","Mexico",1000,1000,761,402,132,15,14,8,0
"pewglobalattitudes_2013","Malaysia",822,822,761,402,86,84,10,0,0
"pewglobalattitudes_2013","Lebanon",1000,1000,761,402,86,551,396,143,2
"pewglobalattitudes_2013","Kenya",798,798,761,402,110,32,11,0,0
"pewglobalattitudes_2013","Jordan",1000,1000,761,402,95,2,0,0,0
"pewglobalattitudes_2013","Japan",700,700,761,402,67,0,0,0,0
"pewglobalattitudes_2013","Italy",1105,1105,761,402,76,37,12,4,0
"pewglobalattitudes_2013","Israel",922,922,761,402,71,20,15,2,2
"pewglobalattitudes_2013","Indonesia",1000,1000,761,402,82,126,75,25,0
"pewglobalattitudes_2013","Greece",1000,1000,761,402,73,19,0,0,0
"pewglobalattitudes_2013","Ghana",799,799,761,402,105,29,2,2,0
"pewglobalattitudes_2013","Germany",1025,1025,761,402,80,0,0,0,0
"pewglobalattitudes_2013","France",1004,1004,761,402,81,0,0,0,0
"pewglobalattitudes_2013","El Salvador",792,792,761,402,117,0,0,0,0
"pewglobalattitudes_2013","Egypt",1000,1000,761,402,144,0,0,0,0
"pewglobalattitudes_2013","Czech Republic",700,700,761,402,72,0,0,0,0
"pewglobalattitudes_2013","China",3226,3226,761,402,89,75,13,6,0
"pewglobalattitudes_2013","Chile",800,800,761,402,94,33,11,4,0
"pewglobalattitudes_2013","Canada",701,701,761,402,56,0,0,0,0
"pewglobalattitudes_2013","Britain",1012,1012,761,402,78,0,0,0,0
"pewglobalattitudes_2013","Brazil",960,960,761,402,97,11,9,4,0
"pewglobalattitudes_2013","Bolivia",800,800,761,402,94,6,0,0,0
"pewglobalattitudes_2013","Australia",800,800,761,402,62,0,0,0,0
"pewglobalattitudes_2013","Argentina",819,819,761,402,97,0,0,0,0
"pewglobalattitudes_2012","United States",1011,1011,639,514,70,0,0,0,0
"pewglobalattitudes_2012","Turkey",1001,1001,639,514,101,27,0,0,0
"pewglobalattitudes_2012","Tunisia",1000,1000,639,514,133,2,0,0,0
"pewglobalattitudes_2012","Spain",1000,1000,639,514,98,0,0,0,0
"pewglobalattitudes_2012","Russia",1000,1000,639,514,100,24,6,4,2
"pewglobalattitudes_2012","Poland",1001,1001,639,514,89,5,0,0,0
"pewglobalattitudes_2012","Pakistan",1206,1206,639,514,157,44,20,11,0
"pewglobalattitudes_2012","Mexico",1200,1200,639,514,92,2,0,0,0
"pewglobalattitudes_2012","Lebanon",1000,1000,639,514,97,184,88,12,0
"pewglobalattitudes_2012","Jordan",1000,1000,639,514,108,73,18,2,0
"pewglobalattitudes_2012","Japan",700,700,639,514,82,0,0,0,0
"pewglobalattitudes_2012","Italy",1074,1074,639,514,100,5,3,2,0
"pewglobalattitudes_2012","India",4018,4018,639,514,94,456,227,57,6
"pewglobalattitudes_2012","Greece",1000,1000,639,514,91,4,0,0,0
"pewglobalattitudes_2012","Germany",1000,1000,639,514,95,0,0,0,0
"pewglobalattitudes_2012","France",1004,1004,639,514,93,0,0,0,0
"pewglobalattitudes_2012","Egypt",1000,1000,639,514,133,0,0,0,0
"pewglobalattitudes_2012","Czech Republic",1000,1000,639,514,96,0,0,0,0
"pewglobalattitudes_2012","China",3177,3177,639,514,96,85,36,16,2
"pewglobalattitudes_2012","Britain",1018,1018,639,514,86,0,0,0,0
"pewglobalattitudes_2012","Brazil",800,800,639,514,59,2,0,0,0
"pewglobalattitudes_2011","US",1001,1001,617,359,64,0,0,0,0
"pewglobalattitudes_2011","Ukraine",1000,1000,617,359,89,9,2,0,0
"pewglobalattitudes_2011","Turkey",1000,1000,617,359,95,56,13,4,0
"pewglobalattitudes_2011","Spain",1000,1000,617,359,73,0,0,0,0
"pewglobalattitudes_2011","Russia",1000,1000,617,359,94,88,71,33,2
"pewglobalattitudes_2011","Poland",750,750,617,359,64,11,8,8,8
"pewglobalattitudes_2011","Palestinian Territories",825,825,617,359,86,132,75,42,6
"pewglobalattitudes_2011","Pakistan refield",1251,1251,617,359,150,89,37,6,2
"pewglobalattitudes_2011","Pakistan",1970,1970,617,359,144,196,99,38,2
"pewglobalattitudes_2011","Mexico",800,800,617,359,90,14,6,5,0
"pewglobalattitudes_2011","Lithuania",750,750,617,359,93,5,0,0,0
"pewglobalattitudes_2011","Lebanon",1000,1000,617,359,86,177,41,0,0
"pewglobalattitudes_2011","Kenya",1002,1002,617,359,59,25,6,0,0
"pewglobalattitudes_2011","Jordan",1000,1000,617,359,97,264,178,124,28
"pewglobalattitudes_2011","Japan",700,700,617,359,73,0,0,0,0
"pewglobalattitudes_2011","Israel",907,907,617,359,78,8,6,2,0
"pewglobalattitudes_2011","Indonesia",1000,1000,617,359,89,37,9,0,0
"pewglobalattitudes_2011","India",4029,4029,617,359,112,681,366,186,18
"pewglobalattitudes_2011","Germany",1001,1001,617,359,70,0,0,0,0
"pewglobalattitudes_2011","France",1004,1004,617,359,69,0,0,0,0
"pewglobalattitudes_2011","Egypt",1000,1000,617,359,108,320,250,140,24
"pewglobalattitudes_2011","China",3308,3308,617,359,59,313,95,9,0
"pewglobalattitudes_2011","Britain",1000,1000,617,359,69,0,0,0,0
"pewglobalattitudes_2011","Brazil",802,802,617,359,58,3,0,0,0
"pewglobalattitudes_2010","US",1002,1002,471,254,73,0,0,0,0
"pewglobalattitudes_2010","Turkey",1003,1003,471,254,99,9,2,2,0
"pewglobalattitudes_2010","Spain",755,755,471,254,76,0,0,0,0
"pewglobalattitudes_2010","South Korea",706,706,471,254,73,0,0,0,0
"pewglobalattitudes_2010","Russia",1001,1001,471,254,74,44,20,8,0
"pewglobalattitudes_2010","Poland",750,750,471,254,73,7,2,0,0
"pewglobalattitudes_2010","Pakistan",2000,2000,471,254,145,121,44,22,0
"pewglobalattitudes_2010","Nigeria",1000,1000,471,254,82,32,22,14,0
"pewglobalattitudes_2010","Mexico",1300,1300,471,254,76,5,2,2,2
"pewglobalattitudes_2010","Lebanon",1000,1000,471,254,83,108,20,2,0
"pewglobalattitudes_2010","Kenya",1002,1002,471,254,68,24,5,4,0
"pewglobalattitudes_2010","Jordan",1000,1000,471,254,95,46,26,6,0
"pewglobalattitudes_2010","Japan",700,700,471,254,71,0,0,0,0
"pewglobalattitudes_2010","Indonesia",1000,1000,471,254,84,27,17,8,0
"pewglobalattitudes_2010","India",2254,2254,471,254,108,240,106,75,14
"pewglobalattitudes_2010","Germany",750,750,471,254,77,0,0,0,0
"pewglobalattitudes_2010","France",752,752,471,254,77,0,0,0,0
"pewglobalattitudes_2010","Egypt",1000,1000,471,254,95,88,75,42,4
"pewglobalattitudes_2010","China",3262,3262,471,254,68,141,33,12,0
"pewglobalattitudes_2010","Britain",750,750,471,254,76,0,0,0,0
"pewglobalattitudes_2010","Brazil",1000,1000,471,254,91,0,0,0,0
"pewglobalattitudes_2010","Argentina",803,803,471,254,70,0,0,0,0
"pewglobalattitudes_2009","United States",1000,1000,471,209,68,0,0,0,0
"pewglobalattitudes_2009","Turkey",1005,1005,471,209,88,41,8,2,0
"pewglobalattitudes_2009","Spain",750,750,471,209,70,0,0,0,0
"pewglobalattitudes_2009","South Korea",702,702,471,209,71,4,0,0,0
"pewglobalattitudes_2009","Russia",1001,1001,471,209,71,26,8,6,0
"pewglobalattitudes_2009","Poland",750,750,471,209,70,2,0,0,0
"pewglobalattitudes_2009","Palestinian Territories",1204,1204,471,209,88,16,6,4,4
"pewglobalattitudes_2009","Pakistan",1254,1254,471,209,131,27,4,0,0
"pewglobalattitudes_2009","Nigeria",1000,1000,471,209,80,231,188,150,6
"pewglobalattitudes_2009","Mexico",1000,1000,471,209,106,64,54,28,4
"pewglobalattitudes_2009","Lebanon",1000,1000,471,209,83,320,178,14,0
"pewglobalattitudes_2009","Kenya",1002,1002,471,209,69,27,9,6,0
"pewglobalattitudes_2009","Jordan",1000,1000,471,209,88,12,2,0,0
"pewglobalattitudes_2009","Japan",700,700,471,209,72,0,0,0,0
"pewglobalattitudes_2009","Israel",1201,1201,471,209,77,37,22,4,0
"pewglobalattitudes_2009","Indonesia",1000,1000,471,209,89,12,2,2,0
"pewglobalattitudes_2009","India",2038,2038,471,209,71,216,98,14,2
"pewglobalattitudes_2009","Great Britain",754,754,471,209,71,0,0,0,0
"pewglobalattitudes_2009","Germany",751,751,471,209,71,0,0,0,0
"pewglobalattitudes_2009","France",753,753,471,209,70,0,0,0,0
"pewglobalattitudes_2009","Egypt",1000,1000,471,209,88,6,2,0,0
"pewglobalattitudes_2009","China",3169,3169,471,209,64,244,125,69,4
"pewglobalattitudes_2009","Canada",750,750,471,209,69,0,0,0,0
"pewglobalattitudes_2009","Brazil",813,813,471,209,70,0,0,0,0
"pewglobalattitudes_2009","Argentina",800,800,471,209,70,0,0,0,0
"pewglobalattitudes_2008","United States",1000,1000,380,173,57,0,0,0,0
"pewglobalattitudes_2008","Turkey",1003,1003,380,173,74,48,14,6,0
"pewglobalattitudes_2008","Tanzania",704,704,380,173,66,6,2,2,0
"pewglobalattitudes_2008","Spain",752,752,380,173,59,0,0,0,0
"pewglobalattitudes_2008","South Korea",714,714,380,173,62,0,0,0,0
"pewglobalattitudes_2008","South Africa",1001,1001,380,173,58,15,4,4,0
"pewglobalattitudes_2008","Russia",1000,1000,380,173,60,94,85,63,8
"pewglobalattitudes_2008","Poland",750,750,380,173,59,0,0,0,0
"pewglobalattitudes_2008","Pakistan",1254,1254,380,173,79,92,26,5,0
"pewglobalattitudes_2008","Nigeria",1000,1000,380,173,66,92,37,4,0
"pewglobalattitudes_2008","Mexico",805,805,380,173,59,8,8,4,4
"pewglobalattitudes_2008","Lebanon",1000,1000,380,173,68,215,128,21,0
"pewglobalattitudes_2008","Jordan",1000,1000,380,173,75,4,2,0,0
"pewglobalattitudes_2008","Japan",708,708,380,173,63,0,0,0,0
"pewglobalattitudes_2008","Indonesia",1000,1000,380,173,74,14,2,2,0
"pewglobalattitudes_2008","India",2056,2056,380,173,58,21,8,2,2
"pewglobalattitudes_2008","Great Britain",753,753,380,173,60,0,0,0,0
"pewglobalattitudes_2008","Germany",750,750,380,173,61,0,0,0,0
"pewglobalattitudes_2008","France",754,754,380,173,60,0,0,0,0
"pewglobalattitudes_2008","Egypt",1000,1000,380,173,75,22,9,0,0
"pewglobalattitudes_2008","China",3212,3212,380,173,97,118,58,14,2
"pewglobalattitudes_2008","Brazil",1000,1000,380,173,59,0,0,0,0
"pewglobalattitudes_2008","Australia",700,700,380,173,60,0,0,0,0
"pewglobalattitudes_2008","Argentina",801,801,380,173,59,2,0,0,0
"pewglobalattitudes_2007","Venezuela",803,803,961,581,151,0,0,0,0
"pewglobalattitudes_2007","United States_Form_B",1008,1008,961,581,77,0,0,0,0
"pewglobalattitudes_2007","United States_Form_A",1018,1018,961,581,61,0,0,0,0
"pewglobalattitudes_2007","Ukraine",500,500,961,581,141,10,6,2,0
"pewglobalattitudes_2007","Uganda",1122,1122,961,581,148,77,46,40,12
"pewglobalattitudes_2007","Turkey",971,971,961,581,151,23,10,2,0
"pewglobalattitudes_2007","Tanzania",704,704,961,581,154,0,0,0,0
"pewglobalattitudes_2007","Sweden_Form_B",500,500,961,581,72,0,0,0,0
"pewglobalattitudes_2007","Sweden_Form_A",500,500,961,581,57,0,0,0,0
"pewglobalattitudes_2007","Spain",500,500,961,581,109,0,0,0,0
"pewglobalattitudes_2007","South Korea",718,718,961,581,108,2,0,0,0
"pewglobalattitudes_2007","South Africa",1000,1000,961,581,158,4,0,0,0
"pewglobalattitudes_2007","Slovakia_Form_B",450,450,961,581,89,0,0,0,0
"pewglobalattitudes_2007","Slovakia_Form_A",450,450,961,581,72,0,0,0,0
"pewglobalattitudes_2007","Senegal",700,700,961,581,157,2,2,2,0
"pewglobalattitudes_2007","Russia",1002,1002,961,581,140,35,20,13,2
"pewglobalattitudes_2007","Poland",504,504,961,581,144,2,2,2,0
"pewglobalattitudes_2007","Peru",800,800,961,581,146,0,0,0,0
"pewglobalattitudes_2007","Palestinian Territories",808,808,961,581,150,19,11,4,0
"pewglobalattitudes_2007","Pakistan",2008,2008,961,581,146,122,47,14,0
"pewglobalattitudes_2007","Nigeria",1128,1128,961,581,160,186,140,76,0
"pewglobalattitudes_2007","Morocco",1000,1000,961,581,142,26,2,0,0
"pewglobalattitudes_2007","Mexico",828,828,961,581,146,30,16,14,2
"pewglobalattitudes_2007","Mali",700,700,961,581,153,2,2,0,0
"pewglobalattitudes_2007","Malaysia",700,700,961,581,146,25,2,2,0
"pewglobalattitudes_2007","Lebanon",1000,1000,961,581,146,232,146,57,0
"pewglobalattitudes_2007","Kuwait",500,500,961,581,148,0,0,0,0
"pewglobalattitudes_2007","Kenya",1000,1000,961,581,148,33,24,11,0
"pewglobalattitudes_2007","Jordan",1000,1000,961,581,149,137,98,29,0
"pewglobalattitudes_2007","Japan",762,762,961,581,111,0,0,0,0
"pewglobalattitudes_2007","Ivory Coast",700,700,961,581,156,0,0,0,0
"pewglobalattitudes_2007","Italy",501,501,961,581,112,5,0,0,0
"pewglobalattitudes_2007","Israel",900,900,961,581,110,0,0,0,0
"pewglobalattitudes_2007","Indonesia",1008,1008,961,581,152,10,7,0,0
"pewglobalattitudes_2007","India",2043,2043,961,581,137,167,131,49,0
"pewglobalattitudes_2007","Great Britain_Form_B",500,500,961,581,72,0,0,0,0
"pewglobalattitudes_2007","Great Britain_Form_A",502,502,961,581,57,0,0,0,0
"pewglobalattitudes_2007","Ghana",707,707,961,581,148,41,20,10,6
"pewglobalattitudes_2007","Germany_Form_B",500,500,961,581,69,0,0,0,0
"pewglobalattitudes_2007","Germany_Form_A",500,500,961,581,57,0,0,0,0
"pewglobalattitudes_2007","France_Form_B",502,502,961,581,73,0,0,0,0
"pewglobalattitudes_2007","France_Form_A",502,502,961,581,57,0,0,0,0
"pewglobalattitudes_2007","Ethiopia",710,710,961,581,154,81,73,47,7
"pewglobalattitudes_2007","Egypt",1000,1000,961,581,150,130,94,45,0
"pewglobalattitudes_2007","Czech Republic_Form_B",450,450,961,581,89,0,0,0,0
"pewglobalattitudes_2007","Czech Republic_Form_A",450,450,961,581,72,0,0,0,0
"pewglobalattitudes_2007","China",3142,3142,961,581,118,92,37,13,2
"pewglobalattitudes_2007","Chile",800,800,961,581,153,11,6,0,0
"pewglobalattitudes_2007","Canada_Form_B",503,503,961,581,69,0,0,0,0
"pewglobalattitudes_2007","Canada_Form_A",501,501,961,581,56,0,0,0,0
"pewglobalattitudes_2007","Bulgaria",500,500,961,581,140,4,2,0,0
"pewglobalattitudes_2007","Brazil",1000,1000,961,581,146,4,0,0,0
"pewglobalattitudes_2007","Bolivia",834,834,961,581,146,11,10,4,0
"pewglobalattitudes_2007","Bangladesh",1000,1000,961,581,148,3,0,0,0
"pewglobalattitudes_2007","Argentina",800,800,961,581,151,10,6,4,0
"pewglobalattitudes_2002","Vietnam",772,772,399,186,100,2,0,0,0
"pewglobalattitudes_2002","Venezuela",700,700,399,186,127,15,5,0,0
"pewglobalattitudes_2002","Uzbekistan",700,700,399,186,133,0,0,0,0
"pewglobalattitudes_2002","US",1501,1501,399,186,130,0,0,0,0
"pewglobalattitudes_2002","Ukraine",500,500,399,186,134,0,0,0,0
"pewglobalattitudes_2002","Uganda",1008,1008,399,186,128,5,4,0,0
"pewglobalattitudes_2002","Turkey",1005,1005,399,186,142,37,12,10,0
"pewglobalattitudes_2002","Tanzania",720,720,399,186,128,16,12,2,0
"pewglobalattitudes_2002","South Korea",719,719,399,186,126,2,0,0,0
"pewglobalattitudes_2002","South Africa",700,700,399,186,130,2,2,0,0
"pewglobalattitudes_2002","Slovak Republic",500,500,399,186,136,0,0,0,0
"pewglobalattitudes_2002","Senegal",710,710,399,186,140,0,0,0,0
"pewglobalattitudes_2002","Russia",1002,1002,399,186,135,4,4,0,0
"pewglobalattitudes_2002","Poland",500,500,399,186,134,0,0,0,0
"pewglobalattitudes_2002","Philippines",700,700,399,186,130,4,2,2,0
"pewglobalattitudes_2002","Peru",711,711,399,186,126,0,0,0,0
"pewglobalattitudes_2002","Pakistan",2032,2032,399,186,140,19,2,0,0
"pewglobalattitudes_2002","Nigeria",1000,1000,399,186,137,142,80,37,0
"pewglobalattitudes_2002","Mexico",996,996,399,186,126,10,2,0,0
"pewglobalattitudes_2002","Mali",697,697,399,186,142,35,23,0,0
"pewglobalattitudes_2002","Lebanon",1000,1000,399,186,131,47,24,5,0
"pewglobalattitudes_2002","Kenya",658,658,399,186,131,6,6,6,0
"pewglobalattitudes_2002","Jordan",1000,1000,399,186,134,449,386,248,0
"pewglobalattitudes_2002","Japan",702,702,399,186,112,0,0,0,0
"pewglobalattitudes_2002","Ivory Coast",708,708,399,186,133,0,0,0,0
"pewglobalattitudes_2002","Italy",508,508,399,186,110,0,0,0,0
"pewglobalattitudes_2002","Indonesia",1017,1017,399,186,142,14,4,4,0
"pewglobalattitudes_2002","India",2189,2189,399,186,127,36,2,2,0
"pewglobalattitudes_2002","Honduras",506,506,399,186,127,7,0,0,0
"pewglobalattitudes_2002","Guatemala",500,500,399,186,129,0,0,0,0
"pewglobalattitudes_2002","Great Britain",501,501,399,186,113,0,0,0,0
"pewglobalattitudes_2002","Ghana",702,702,399,186,130,73,61,28,0
"pewglobalattitudes_2002","Germany",1000,1000,399,186,128,0,0,0,0
"pewglobalattitudes_2002","France",507,507,399,186,115,0,0,0,0
"pewglobalattitudes_2002","Egypt",1013,1013,399,186,76,161,133,82,0
"pewglobalattitudes_2002","Czech Republic",500,500,399,186,135,0,0,0,0
"pewglobalattitudes_2002","China",3000,3000,399,186,75,34,0,0,0
"pewglobalattitudes_2002","Canada",500,500,399,186,113,0,0,0,0
"pewglobalattitudes_2002","Bulgaria",514,514,399,186,132,10,4,0,0
"pewglobalattitudes_2002","Brazil",1000,1000,399,186,128,2,0,0,0
"pewglobalattitudes_2002","Bolivia",782,782,399,186,128,0,0,0,0
"pewglobalattitudes_2002","Bangladesh",689,689,399,186,129,4,4,0,0
"pewglobalattitudes_2002","Argentina",814,814,399,186,127,0,0,0,0
"pewglobalattitudes_2002","Angola",780,780,399,186,126,20,2,0,0
"latinobarometro_2012","Venezuela",1200,1200,336,247,230,24,2,0,0
"latinobarometro_2012","Uruguay",1200,1200,336,247,238,4,2,2,0
"latinobarometro_2012","Spain",2459,2459,336,247,122,82,4,0,0
"latinobarometro_2012","Peru",1200,1200,336,247,230,6,6,4,0
"latinobarometro_2012","Paraguay",1200,1200,336,247,230,144,118,52,0
"latinobarometro_2012","Panama",1000,1000,336,247,227,0,0,0,0
"latinobarometro_2012","Nicaragua",1000,1000,336,247,229,13,12,2,0
"latinobarometro_2012","Mexico",1200,1200,336,247,231,4,4,2,0
"latinobarometro_2012","Honduras",1000,1000,336,247,231,6,2,0,0
"latinobarometro_2012","Guatemala",1000,1000,336,247,230,2,0,0,0
"latinobarometro_2012","El Salvador",1000,1000,336,247,231,20,0,0,0
"latinobarometro_2012","Ecuador",1200,1200,336,247,230,12,5,4,0
"latinobarometro_2012","Dominican Rep",1000,1000,336,247,230,0,0,0,0
"latinobarometro_2012","Costa Rica",1000,1000,336,247,231,2,0,0,0
"latinobarometro_2012","Colombia",1200,1200,336,247,233,2,0,0,0
"latinobarometro_2012","Chile",1200,1200,336,247,231,23,18,16,8
"latinobarometro_2012","Brazil",1204,1204,336,247,230,2,2,0,0
"latinobarometro_2012","Bolivia",1200,1200,336,247,230,2,0,0,0
"latinobarometro_2012","Argentina",1200,1200,336,247,236,0,0,0,0
"latinobarometro_2011","Venezuela",1200,1200,414,291,290,92,62,16,0
"latinobarometro_2011","Uruguay",1200,1200,414,291,288,5,2,2,0
"latinobarometro_2011","Peru",1200,1200,414,291,291,18,8,0,0
"latinobarometro_2011","Paraguay",1200,1200,414,291,291,97,66,25,0
"latinobarometro_2011","Panama",1000,1000,414,291,289,12,0,0,0
"latinobarometro_2011","Nicaragua",1000,1000,414,291,288,0,0,0,0
"latinobarometro_2011","Mexico",1200,1200,414,291,291,7,6,0,0
"latinobarometro_2011","Honduras",1000,1000,414,291,289,8,4,2,0
"latinobarometro_2011","Guatemala",1000,1000,414,291,289,0,0,0,0
"latinobarometro_2011","El Salvador",1000,1000,414,291,288,0,0,0,0
"latinobarometro_2011","Ecuador",1200,1200,414,291,291,40,33,14,2
"latinobarometro_2011","Dominican Rep",1000,1000,414,291,290,41,29,8,2
"latinobarometro_2011","Costa Rica",1000,1000,414,291,286,0,0,0,0
"latinobarometro_2011","Colombia",1200,1200,414,291,287,0,0,0,0
"latinobarometro_2011","Chile",1200,1200,414,291,290,102,85,57,0
"latinobarometro_2011","Brazil",1204,1204,414,291,289,4,0,0,0
"latinobarometro_2011","Bolivia",1200,1200,414,291,290,12,11,11,0
"latinobarometro_2011","Argentina",1200,1200,414,291,290,20,20,16,0
"latinobarometro_2009","Venezuela",1200,1200,368,250,244,19,6,2,0
"latinobarometro_2009","Uruguay",1200,1200,368,250,242,2,0,0,0
"latinobarometro_2009","Spain",2486,2486,368,250,117,0,0,0,0
"latinobarometro_2009","Peru",1200,1200,368,250,244,0,0,0,0
"latinobarometro_2009","Paraguay",1200,1200,368,250,244,7,4,2,0
"latinobarometro_2009","Panama",1000,1000,368,250,242,2,2,0,0
"latinobarometro_2009","Nicaragua",1000,1000,368,250,244,0,0,0,0
"latinobarometro_2009","Mexico",1200,1200,368,250,243,6,4,4,2
"latinobarometro_2009","Honduras",1000,1000,368,250,245,4,2,0,0
"latinobarometro_2009","Guatemala",1000,1000,368,250,244,2,2,2,0
"latinobarometro_2009","El Salvador",1000,1000,368,250,244,8,0,0,0
"latinobarometro_2009","Ecuador",1200,1200,368,250,244,64,41,14,0
"latinobarometro_2009","Dominican Rep",1000,1000,368,250,244,4,4,0,0
"latinobarometro_2009","Costa Rica",1000,1000,368,250,241,8,4,4,0
"latinobarometro_2009","Colombia",1200,1200,368,250,244,8,0,0,0
"latinobarometro_2009","Chile",1200,1200,368,250,244,99,65,16,0
"latinobarometro_2009","Brazil",1204,1204,368,250,244,2,0,0,0
"latinobarometro_2009","Bolivia",1200,1200,368,250,244,6,6,4,0
"latinobarometro_2009","Argentina",1200,1200,368,250,244,0,0,0,0
"latinobarometro_2008","Venezuela",1200,1200,383,266,262,0,0,0,0
"latinobarometro_2008","Uruguay",1200,1200,383,266,263,82,76,60,28
"latinobarometro_2008","Spain",2471,2471,383,266,122,4,2,0,0
"latinobarometro_2008","Peru",1200,1200,383,266,265,9,8,4,0
"latinobarometro_2008","Paraguay",1200,1200,383,266,264,0,0,0,0
"latinobarometro_2008","Panama",1000,1000,383,266,264,6,6,2,0
"latinobarometro_2008","Nicaragua",1000,1000,383,266,265,62,62,60,50
"latinobarometro_2008","Mexico",1200,1200,383,266,264,4,2,2,2
"latinobarometro_2008","Honduras",1000,1000,383,266,264,27,10,0,0
"latinobarometro_2008","Guatemala",1000,1000,383,266,266,0,0,0,0
"latinobarometro_2008","El Salvador",1000,1000,383,266,265,18,8,4,0
"latinobarometro_2008","Ecuador",1200,1200,383,266,265,2,0,0,0
"latinobarometro_2008","Dominican Rep",1000,1000,383,266,265,4,0,0,0
"latinobarometro_2008","Costa Rica",1000,1000,383,266,263,0,0,0,0
"latinobarometro_2008","Colombia",1200,1200,383,266,264,0,0,0,0
"latinobarometro_2008","Chile",1200,1200,383,266,266,42,26,16,0
"latinobarometro_2008","Brazil",1204,1204,383,266,264,4,2,0,0
"latinobarometro_2008","Bolivia",1200,1200,383,266,265,13,4,2,0
"latinobarometro_2008","Argentina",1200,1200,383,266,265,20,18,8,2
"internationalsocialsurvey_2012","West",1208,1208,389,84,59,0,0,0,0
"internationalsocialsurvey_2012","Venezuela",1016,1016,389,84,59,119,95,76,68
"internationalsocialsurvey_2012","United States",1302,1302,389,84,58,5,5,3,2
"internationalsocialsurvey_2012","Turkey",1620,1620,389,84,59,86,40,8,0
"internationalsocialsurvey_2012","Taiwan",2072,2072,389,84,58,12,0,0,0
"internationalsocialsurvey_2012","Switzerland",1237,1237,389,84,58,2,0,0,0
"internationalsocialsurvey_2012","Sweden",1060,1060,389,84,59,0,0,0,0
"internationalsocialsurvey_2012","Spain",2595,2595,389,84,58,0,0,0,0
"internationalsocialsurvey_2012","South Korea",1396,1396,389,84,59,2,0,0,0
"internationalsocialsurvey_2012","South Africa",2547,2547,389,84,54,57,22,11,5
"internationalsocialsurvey_2012","Slovenia",1034,1034,389,84,58,5,0,0,0
"internationalsocialsurvey_2012","Slovakia",1128,1128,389,84,59,0,0,0,0
"internationalsocialsurvey_2012","Russia",1525,1525,389,84,57,30,16,10,4
"internationalsocialsurvey_2012","Poland",1115,1115,389,84,59,2,0,0,0
"internationalsocialsurvey_2012","Philippines",1200,1200,389,84,57,0,0,0,0
"internationalsocialsurvey_2012","Norway",1444,1444,389,84,59,0,0,0,0
"internationalsocialsurvey_2012","Mexico",1527,1527,389,84,57,2,0,0,0
"internationalsocialsurvey_2012","Lithuania",1187,1187,389,84,59,14,2,0,0
"internationalsocialsurvey_2012","Latvia",1000,1000,389,84,59,14,4,2,0
"internationalsocialsurvey_2012","Japan",1212,1212,389,84,57,4,0,0,0
"internationalsocialsurvey_2012","Israel",1220,1220,389,84,59,11,2,0,0
"internationalsocialsurvey_2012","Ireland",1215,1215,389,84,58,0,0,0,0
"internationalsocialsurvey_2012","India",1660,1660,389,84,58,376,257,107,13
"internationalsocialsurvey_2012","Iceland",1172,1172,389,84,59,4,2,0,0
"internationalsocialsurvey_2012","Great Britain",950,950,389,84,56,0,0,0,0
"internationalsocialsurvey_2012","France",2409,2409,389,84,58,0,0,0,0
"internationalsocialsurvey_2012","Finland",1171,1171,389,84,59,0,0,0,0
"internationalsocialsurvey_2012","East",558,558,389,84,59,0,0,0,0
"internationalsocialsurvey_2012","Denmark",1403,1403,389,84,58,0,0,0,0
"internationalsocialsurvey_2012","Czech Republic",1804,1804,389,84,59,31,12,0,0
"internationalsocialsurvey_2012","Croatia",1000,1000,389,84,59,0,0,0,0
"internationalsocialsurvey_2012","China",5946,5946,389,84,57,114,45,12,2
"internationalsocialsurvey_2012","Chile",1564,1564,389,84,59,2,0,0,0
"internationalsocialsurvey_2012","Canada",983,983,389,84,59,6,6,6,6
"internationalsocialsurvey_2012","Bulgaria",1003,1003,389,84,57,23,10,6,2
"internationalsocialsurvey_2012","Austria",1182,1182,389,84,58,6,0,0,0
"internationalsocialsurvey_2012","Australia",1612,1612,389,84,58,4,0,0,0
"internationalsocialsurvey_2012","Argentina",977,977,389,84,59,0,0,0,0
"internationalsocialsurvey_2011","West",1117,1117,336,66,61,0,0,0,0
"internationalsocialsurvey_2011","Wallonia",1873,1873,336,66,63,35,32,28,25
"internationalsocialsurvey_2011","United States",1550,1550,336,66,60,0,0,0,0
"internationalsocialsurvey_2011","Turkey",1559,1559,336,66,65,50,11,3,0
"internationalsocialsurvey_2011","Taiwan",2199,2199,336,66,58,0,0,0,0
"internationalsocialsurvey_2011","Switzerland",1212,1212,336,66,63,0,0,0,0
"internationalsocialsurvey_2011","Sweden",1158,1158,336,66,60,0,0,0,0
"internationalsocialsurvey_2011","Spain",2712,2712,336,66,64,0,0,0,0
"internationalsocialsurvey_2011","South Africa",3004,3004,336,66,58,184,151,121,58
"internationalsocialsurvey_2011","Slovenia",1082,1082,336,66,60,19,0,0,0
