"dataset","country","initial_observations","final_observations","orig_dat_vars","substantive_dat_vars","final_variables","dup_observations_at_85","dup_observations_at_90","dup_observations_at_95","dup_observations_at_100","var_list","median_num_resp"
"pewglobalattitudes_2013","Egypt",1000,1000,761,402,144,0,0,0,0,"COUNTRY Q1 Q4 Q5 Q6 Q7 Q8 Q9A Q9B Q9C Q9D Q9E Q9F Q9G Q9I Q9J Q9K Q9L Q9N Q9O Q9P Q9Q Q9W Q10EGY Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q15 Q21A Q21B Q21C Q21D Q22 Q24 Q25 Q26 Q27 Q29 Q30 Q34BEGY Q34C Q34D Q34E Q34F Q34H Q34I Q35 Q37 Q38 Q40B Q40C Q40D Q40E Q40F Q42A Q42B Q42B2 Q42C Q42D Q42E Q42F Q42F2 Q42G Q42H Q42I Q43EGYA Q43EGYB Q43EGYC Q43EGYD Q43EGYE Q44EGY Q45EGY Q46EGY Q47 Q53 Q55EGY Q56 Q57 Q58A Q58B Q58C Q59 Q66 Q67 Q71 Q84A Q84B Q84C Q84D Q84E Q84F Q84G Q84H Q88 Q89 Q90 Q92 Q102 Q103 Q108 Q109 Q110 Q111 Q114 Q116 Q119 Q120 Q121 Q122A Q122B Q122C Q122D Q122E Q122F Q122G Q122H Q122I Q122J Q123 Q124 Q125 Q125XA Q125XB Q126 Q127EGY Q127A Q127B Q127C Q127D Q128 Q129 Q130 Q131 Q133 Q135 Q138 Q139 Q140 Q163X",4
"pewglobalattitudes_2013","Czech Republic",700,700,761,402,72,0,0,0,0,"COUNTRY Q1 Q4 Q5 Q6 Q7 Q8 Q9A Q9B Q9C Q9D Q9E Q9F Q9G Q9H Q9I Q9P Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q12 Q21A Q21B Q21C Q21D Q22 Q24 Q26 Q27 Q29 Q30 Q31 Q32A Q32B Q32C Q32D Q33 Q38 Q44A Q44B Q45A Q45B Q46A Q46B Q47 Q53 Q55CZE Q56 Q59 Q67 Q84A Q84B Q84C Q84D Q84E Q84F Q84G Q84H Q94 Q102 Q103 Q119 Q120 Q127A Q127B Q127C Q127D",4
"pewglobalattitudes_2013","China",3226,3226,761,402,89,75,13,6,0,"COUNTRY Q1 Q4 Q5 Q6 Q7 Q8 Q9A Q9B Q9C Q9D Q9E Q9F Q9G Q9I Q9M Q9O Q9V Q10 Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q17A Q17B Q17C Q17D Q17E Q17F Q17G Q17H Q17I Q17J Q17K Q17L Q17M Q17N Q17O Q21A Q21B Q21C Q21D Q22 Q24 Q27 Q29 Q30 Q38 Q43ASIA Q47 Q53 Q55CHI Q65A Q66 Q67 Q68 Q76A Q76B Q76C Q76D Q76E Q76F Q76G Q78 Q80 Q84A Q84B Q84C Q84D Q84E Q84F Q84G Q84H Q102 Q103 Q110 Q111 Q116 Q120CHI Q127A Q127C Q127D Q128 Q129 Q130",7
"pewglobalattitudes_2013","Chile",800,800,761,402,94,33,11,4,0,"COUNTRY Q1 Q4 Q5 Q6 Q7 Q8 Q9A Q9B Q9C Q9D Q9E Q9F Q9G Q9M Q9T Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q15 Q21A Q21B Q21C Q21D Q22 Q24 Q25 Q26 Q27 Q29 Q30 Q38 Q47 Q48 Q49 Q50 Q51 Q52 Q53 Q55CHL Q56 Q59 Q60 Q61 Q62 Q63 Q66 Q67 Q71 Q78 Q79 Q80 Q81 Q82 Q84A Q84B Q84C Q84D Q84E Q84F Q84G Q84H Q85A Q85B Q85C Q85D Q85E Q85F Q85G Q85H Q86A Q86B Q86C Q86D Q86E Q86F Q86G Q86H Q88 Q89 Q90 Q102 Q103 Q119 Q120 Q127A Q127B Q127C Q127D",4
"pewglobalattitudes_2013","Canada",701,701,761,402,56,0,0,0,0,"COUNTRY Q1 Q4 Q5 Q6 Q7 Q8 Q9A Q9B Q9C Q9D Q9E Q9F Q9G Q9H Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q21A Q21B Q21C Q21D Q22 Q24 Q26 Q27 Q29 Q30 Q38 Q47 Q53 Q55CAN Q56 Q59 Q67 Q84A Q84B Q84C Q84D Q84E Q84F Q84G Q84H Q102 Q103 Q119 Q120 Q127A Q127B Q127C Q127D",4
"pewglobalattitudes_2013","Britain",1012,1012,761,402,78,0,0,0,0,"COUNTRY Q1 Q4 Q5 Q6 Q7 Q8 Q9A Q9B Q9C Q9D Q9E Q9F Q9G Q9H Q9I Q9P Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q12 Q21A Q21B Q21C Q21D Q22 Q24 Q27 Q29 Q30 Q31 Q32A Q32B Q32C Q33 Q38 Q44A Q44B Q45A Q45B Q46A Q46B Q47 Q53 Q55BRI Q56 Q59 Q67 Q83BRI Q84A Q84B Q84C Q84D Q84E Q84F Q84G Q84H Q93 Q102 Q103 Q110 Q111 Q116 Q119 Q120 Q127A Q127B Q127C Q127D Q128 Q129 Q130 Q137",4
"pewglobalattitudes_2013","Brazil",960,960,761,402,97,11,9,4,0,"COUNTRY Q1 Q4 Q5 Q6 Q7 Q8 Q9A Q9B Q9C Q9D Q9E Q9F Q9G Q9M Q9T Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q15 Q21A Q21B Q21C Q21D Q22 Q24 Q25 Q26 Q27 Q29 Q30 Q38 Q47 Q48 Q49 Q50 Q51 Q52 Q53 Q55BRA Q56 Q59 Q60 Q61 Q62 Q63 Q66 Q67 Q71 Q78 Q79 Q80 Q81 Q82 Q84A Q84B Q84C Q84D Q84E Q84F Q84G Q84H Q85A Q85B Q85C Q85D Q85E Q85F Q85G Q85H Q86A Q86B Q86C Q86D Q86E Q86F Q86G Q86H Q88 Q89 Q90 Q102 Q103 Q119 Q120 Q127A Q127B Q127C Q127D Q128 Q129 Q130",7
"pewglobalattitudes_2013","Bolivia",800,800,761,402,94,6,0,0,0,"COUNTRY Q1 Q4 Q5 Q6 Q7 Q8 Q9A Q9B Q9C Q9D Q9E Q9F Q9G Q9M Q9T Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q15 Q21A Q21B Q21C Q21D Q22 Q24 Q25 Q26 Q27 Q29 Q30 Q38 Q47 Q48 Q49 Q50 Q51 Q52 Q53 Q55BOL Q56 Q59 Q60 Q61 Q62 Q63 Q66 Q67 Q71 Q78 Q79 Q80 Q81 Q82 Q84A Q84B Q84C Q84D Q84E Q84F Q84G Q84H Q85A Q85B Q85C Q85D Q85E Q85F Q85G Q85H Q86A Q86B Q86C Q86D Q86E Q86F Q86G Q86H Q88 Q89 Q90 Q102 Q103 Q119 Q120 Q127A Q127B Q127C Q127D",4
"pewglobalattitudes_2013","Australia",800,800,761,402,62,0,0,0,0,"COUNTRY Q1 Q4 Q5 Q6 Q7 Q8 Q9A Q9B Q9C Q9D Q9E Q9F Q9G Q9M Q9O Q9V Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q21A Q21B Q21C Q21D Q22 Q24 Q26 Q27 Q29 Q30 Q38 Q43ASIA Q47 Q53 Q55AUSA Q56 Q59 Q64 Q65A Q67 Q82 Q84A Q84B Q84C Q84D Q84E Q84F Q84G Q84H Q102 Q103 Q119 Q120 Q127A Q127B Q127C Q127D",4
"pewglobalattitudes_2013","Argentina",819,819,761,402,97,0,0,0,0,"COUNTRY Q1 Q4 Q5 Q6 Q7 Q8 Q9A Q9B Q9C Q9D Q9E Q9F Q9G Q9M Q9T Q11A Q11B Q11C Q11D Q11E Q11F Q11G Q11H Q15 Q21A Q21B Q21C Q21D Q22 Q24 Q25 Q26 Q27 Q29 Q30 Q38 Q47 Q48 Q49 Q50 Q51 Q52 Q53 Q55ARG Q56 Q59 Q60 Q61 Q62 Q63 Q66 Q67 Q71 Q78 Q79 Q80 Q81 Q82 Q84A Q84B Q84C Q84D Q84E Q84F Q84G Q84H Q85A Q85B Q85C Q85D Q85E Q85F Q85G Q85H Q86A Q86B Q86C Q86D Q86E Q86F Q86G Q86H Q88 Q89 Q90 Q102 Q103 Q119 Q120 Q127A Q127B Q127C Q127D Q128 Q129 Q130",7
"pewglobalattitudes_2012","United States",1011,1011,640,512,69,0,0,0,0,"Q1 Q2 Q4 Q8A Q8B Q8C Q8D Q8E Q8F Q8G Q8H Q9 Q10 Q14 Q15 Q18 Q20 Q26 Q29 Q40A Q40C Q40D Q40E Q40G Q40H Q41A Q41B Q41C Q41D Q41E Q41H Q53US Q54AUS Q54BUS Q54CUS Q54DUS Q54EUS Q59 Q59B relig Q64B Q77 Q78 Q84 Q92 Q93 Q94A Q94BUS Q94C Q94D Q104 Q104C Q104D Q141 Q142 Q150 Q152 Q153 Q154US Q155US Q156US HISP4 RACE1M1 Q161 HH1 regist party ideo TEAPRTY2",6
"pewglobalattitudes_2012","Turkey",1001,1001,640,512,100,27,0,0,0,"Q1 Q2 Q3 Q4 Q5 Q8A Q8B Q8C Q8D Q8E Q8F Q8G Q8H Q8P Q8Q Q8R Q8T Q8U Q8V Q8W Q8X Q9 Q10 Q14 Q15 Q18 Q20 Q21 Q22A Q22B Q22C Q22D Q22E Q22F Q22G Q22H Q22I Q26 Q29 Q38 Q39 Q40A Q40C Q40D Q40E Q40G Q40H Q44A Q44B Q44C Q44D Q53 Q54 Q55 Q56 Q57 Q58 Q59 Q59B Q61TUR Q62 Q63 Q64B Q71 Q72 Q77 Q78 Q84 Q85 Q86A Q86B Q92 Q93 Q94A Q94B Q94C Q94D Q101 Q102 Q104 Q104B Q114 Q120A Q120B Q120C Q120D Q121 Q141 Q142 Q148 Q149 Q151 Q152 Q154TUR Q155 Q156TUR Q159TUR Q161 Q162 Q163",31
"pewglobalattitudes_2012","Tunisia",1000,1000,640,512,132,2,0,0,0,"Q1 Q2 Q3 Q4 Q5 Q8A Q8B Q8C Q8D Q8E Q8F Q8G Q8P Q8Q Q8R Q8T Q8U Q8V Q8W Q8X Q9 Q10 Q13 Q14 Q15 Q18 Q20 Q21 Q26 Q29 Q36C Q36D Q36E Q36F Q36G Q36J Q36K Q38 Q39 Q40A Q40C Q40D Q40E Q40G Q40H Q44A Q44B Q44C Q44D Q48A Q48B Q48C Q48D Q48E Q48F Q48G Q48H Q48I Q48J Q48K Q48L Q53 Q54 Q55 Q56 Q57 Q58 Q59 Q59B Q61TUN Q62 Q63 Q64B Q71 Q72 Q77 Q78 Q81A Q81B Q81C Q81D Q81E Q81F Q81G Q81H Q84 Q85 Q86A Q86B Q92 Q93 Q94A Q94B Q94C Q94D Q97 Q101 Q102 Q103 Q103B Q104 Q104B Q114 Q115A Q115B Q115C Q115F Q115G Q115H Q115I Q115J Q115K Q117 Q118 Q120A Q120B Q120C Q120D Q121 Q141 Q142 Q148 Q149 Q151 Q152 Q154TUN Q155 Q156TUN Q159TUN Q161 Q162 Q163",31
"pewglobalattitudes_2012","Spain",1000,1000,640,512,97,0,0,0,0,"Q1 Q2 Q4 Q8A Q8B Q8C Q8D Q8E Q8F Q8G Q8H Q8I Q8J Q8K Q8L Q8M Q8N Q8O Q8V Q9 Q10 Q11 Q14 Q15 Q16 Q17 Q18 Q20 Q26 Q29 Q34 Q35 Q35B Q40A Q40C Q40D Q40E Q40F Q40G Q40H Q41A Q41B Q41C Q41D Q41E Q41G Q42A Q42B Q42C Q42D Q43 Q50A1 Q50B1 Q51A1 Q51B1 Q53 Q54 Q55 Q56 Q57 Q58 Q59 Q59B Q61SPA Q64B Q67 Q77 Q78 Q81A Q81B Q81C Q81D Q81E Q81F Q81G Q81H Q83B Q84 Q92 Q93 Q94A Q94B Q94C Q94D Q95 Q104 Q104C Q104D Q141 Q142 Q154SPA Q155SPA Q156SPA Q159SPA Q161 Q162 Q163",31
"pewglobalattitudes_2012","Russia",1000,1000,640,512,99,24,6,2,2,"Q1 Q2 RUS1 RUS2 Q4 Q8A Q8B Q8C Q8D Q8E Q8F Q8G Q8H Q8V RUS3 Q9 Q10 Q14 Q15 Q18 Q20 Q26 Q29 Q40A Q40B Q40C Q40D Q40E Q40F Q40G Q40H Q52A Q52B Q52C Q52D Q52E Q52F Q52G Q53 Q54 Q55 Q56 Q57 Q58 Q59 Q59B Q61RUS Q64B RUS4 Q68A Q68B Q68C Q68D Q68E Q69A Q69B Q69C Q69D Q69E Q69F Q69G Q69H Q69I Q70A Q70B Q70C Q70D Q70E Q70F Q70G Q70H Q70I Q71 Q72 Q73 Q77 Q78 Q82 Q82B Q84 Q92 Q93 Q94A Q94B Q94C Q94D Q104 Q141 Q142 Q150 Q152 Q153 Q154RUS Q155 Q156RUS Q159RUS Q161 Q162 Q163",31
"pewglobalattitudes_2012","Poland",1001,1001,640,512,88,5,0,0,0,"Q1 Q2 Q4 Q8A Q8B Q8C Q8D Q8E Q8F Q8G Q8H Q8I Q8J Q8K Q8L Q8M Q8N Q8O Q8V Q9 Q10 Q11 Q14 Q15 Q18 Q20 Q26 Q29 Q34 Q35 Q35B Q40A Q40C Q40D Q40E Q40F Q40G Q40H Q41A Q41B Q41C Q41D Q41E Q41F Q41G Q42A Q42B Q42C Q42D Q43 Q50A1 Q50B1 Q51A1 Q51B1 Q53 Q54 Q55 Q56 Q57 Q58 Q59 Q59B Q61POL Q64B Q77 Q78 Q83B Q84 Q92 Q93 Q94A Q94B Q94C Q94D Q96 Q104 Q141 Q142 Q150 Q152 Q153 Q154POL Q155 Q156POL Q159POL Q161 Q162 Q163",31
"pewglobalattitudes_2012","Pakistan",1206,1206,640,512,156,44,20,11,0,"Q1 Q2 Q3 Q4 Q5 Q8A Q8B Q8C Q8D Q8E Q8F Q8G Q8P Q8Q Q8S Q8T Q8U Q8V Q8W Q9 Q10 Q14 Q15 Q18 Q20 Q21 Q22A Q22B Q22C Q22D Q22E Q22F Q22G Q22H Q22I Q23A Q23B Q23C Q23D Q23E Q23F Q23G Q23H Q23I Q23J Q23K Q23O Q23P Q23Q Q26 Q27 Q29 Q36A Q36BPAK Q36C Q36D Q36E Q36F Q36G Q38 Q39 Q40A Q40C Q40D Q40E Q40G Q40H Q40I Q44A Q44B Q44C Q44D Q46A Q46B Q46C Q46D Q46E Q46F Q46G Q46H Q46I Q46J Q53 Q54 Q55 Q56 Q57 Q58 Q59 Q61PAK Q62 Q64B Q71 Q72 Q77 Q78 Q84 Q85 Q86A Q86B Q88 Q88B Q88C Q88D Q89 Q90 Q91 Q92 Q93 Q94A Q94B Q94C Q94D Q100 Q100B Q100C Q101 Q102 Q104 Q104B Q105 Q105B Q114 Q120A Q120B Q120C Q120D Q121 Q125A Q125B Q125C Q126 Q129 Q130 Q132 Q133A Q133B Q133C Q134A Q134B Q134C Q134D Q141 Q142 Q148 Q149 Q151 Q152 Q154PAK Q155 Q156PAK Q159PAK Q160 Q161PAK Q162 Q163",31
"pewglobalattitudes_2012","Mexico",1200,1200,640,512,91,2,0,0,0,"Q1 Q2 Q4 Q8A Q8B Q8C Q8D Q8E Q8F Q8G Q9 Q10 Q14 Q15 Q18 Q20 Q23A Q23B Q23D Q23E Q23F Q23G Q23H Q23L Q23M Q23N MEX1 Q25A Q25B Q25C Q26 Q29 Q36A Q36BMEX Q36C Q36D Q36F Q36G Q40A Q40C Q40D Q40E Q40G Q40H Q49A Q49B Q49C Q49D Q49E Q53 Q54 Q55 Q56 Q57 Q58 Q59 Q59B Q60 Q61MEX Q64B Q77 Q78 Q84 Q92 Q93 Q94A Q94B Q94C Q94D Q104 Q135 Q137 Q138 Q139A Q139B Q139C Q140 Q141 Q142 Q143 Q144 Q146 Q147 Q152 Q154MEX Q155 Q156MEX Q159MEX Q161 Q162 Q163",31
"pewglobalattitudes_2012","Lebanon",1000,1000,640,512,96,184,88,12,0,"Q1 Q2 Q3 Q4 Q5 Q8A Q8B Q8C Q8D Q8E Q8F Q8G Q8P Q8Q Q8R Q8T Q8U Q8V Q8W Q8X Q9 Q10 Q14 Q15 Q18 Q20 Q21 Q22A Q22B Q22C Q22D Q22E Q22F Q22G Q22H Q22I Q26 Q29 Q38 Q39 Q40A Q40C Q40D Q40E Q40G Q40H Q44A Q44B Q44C Q44D Q53 Q54 Q55 Q56 Q57 Q58 Q59 Q59B Q61LEB Q62 Q63 Q64B Q71 Q72 Q77 Q78 Q84 Q85 Q85B Q86A Q86B Q92 Q93 Q94A Q94B Q94C Q94D Q101 Q102 Q104 Q104B Q114 Q120A Q120B Q120C Q120D Q121 Q141 Q142 Q152 Q154LEB Q155 Q156LEB Q161 Q162 Q163",31
"pewglobalattitudes_2012","Jordan",1000,1000,640,512,107,73,18,2,0,"Q1 Q2 Q3 Q4 Q5 Q8A Q8B Q8C Q8D Q8E Q8F Q8G Q8P Q8Q Q8R Q8T Q8U Q8V Q8W Q8X Q9 Q10 Q14 Q15 Q18 Q20 Q21 Q22A Q22B Q22C Q22D Q22E Q22F Q22G Q22H Q22I Q26 Q29 Q38 Q39 Q40A Q40C Q40D Q40E Q40G Q40H Q44A Q44B Q44C Q44D Q53 Q54 Q55 Q56 Q57 Q58 Q59 Q59B Q61JOR Q62 Q63 Q64B Q71 Q72 Q75 Q77 Q78 Q81A Q81B Q81C Q81D Q81E Q81F Q81G Q81H Q84 Q85 Q86B Q92 Q93 Q94A Q94B Q94C Q94D Q101 Q102 Q104 Q104B Q114 Q120A Q120B Q120C Q120D Q121 Q141 Q142 Q148 Q149 Q151 Q152 Q154JOR Q155 Q156JOR Q159JOR Q161 Q162 Q163",31
"pewglobalattitudes_2012","Japan",700,700,640,512,81,0,0,0,0,"Q1 Q2 Q4 Q6 Q7 Q8A Q8B Q8C Q8D Q8E Q8F Q8G Q8S Q8U Q9 Q10 Q14 Q15 Q16 Q18 Q20 Q26 Q29 Q37A Q37B Q37C Q37D Q37E Q40A Q40C Q40D Q40E Q40G Q40H Q40I Q53 Q54 Q55 Q56 Q57 Q58 Q59 Q59B Q61JAP Q64B Q77 Q78 Q81A Q81B Q81C Q81D Q81E Q81F Q81G Q81H Q84 Q92 Q93 Q94A Q94B Q94C Q94D Q104 Q104C Q104D Q108 Q109 Q110 Q111 Q112 Q141 Q142 Q150 Q153 Q154JAP Q155 Q156JAP Q159JAP Q161 Q162 Q163",31
"pewglobalattitudes_2012","Italy",1074,1074,640,512,99,5,3,2,0,"Q1 Q2 Q4 Q8A Q8B Q8C Q8D Q8E Q8F Q8G Q8H Q8I Q8J Q8K Q8L Q8M Q8N Q8O Q8V Q9 Q10 Q11 Q14 Q15 Q16 Q18 Q20 Q26 Q29 Q34 Q35 Q35B Q40A Q40C Q40D Q40E Q40F Q40G Q40H Q41A Q41B Q41C Q41D Q41E Q41G Q42A Q42B Q42C Q42D Q43 Q50A1 Q50B1 Q51A1 Q51B1 Q53 Q54 Q55 Q56 Q57 Q58 Q59 Q59B Q61ITA Q64B Q67 Q77 Q78 Q81A Q81B Q81C Q81D Q81E Q81F Q81G Q81H Q83B Q84 Q92 Q93 Q94A Q94B Q94C Q94D Q95 Q104 Q104C Q104D Q141 Q142 Q150 Q152 Q153 Q154ITA Q155 Q156ITA Q159ITA Q161 Q162 Q163",31
"pewglobalattitudes_2012","India",4018,4018,640,512,93,456,227,57,6,"Q1 Q2 Q4 Q8A Q8B Q8C Q8D Q8E Q8F Q8G Q8S Q8U Q9 Q10 Q14 Q15 Q18 Q20 Q24A Q24B Q24C Q24E Q24G Q24H Q24J Q24K Q24L Q24M Q24O Q24P Q24Q Q26 Q27 Q29 Q30 Q31 Q32 Q33A Q33B Q40A Q40C Q40D Q40E Q40G Q40H Q40I Q53 Q54 Q55 Q56 Q57 Q58 Q59 Q59B Q61INDIA Q64 Q64B Q65 Q77 Q78 Q84 Q88 Q88C Q88D Q89 Q90 Q91 Q92 Q93 Q94A Q94B Q94C Q94D Q104 Q107 Q127A Q127B Q127C Q127D Q128 Q129 Q141 Q142 Q150 Q152 Q153 Q154INDI Q155 Q156INDI Q159INDI Q161 Q162 Q163",31
"pewglobalattitudes_2012","Greece",1000,1000,640,512,90,4,0,0,0,"Q1 Q2 Q4 Q8A Q8B Q8C Q8D Q8E Q8F Q8G Q8H Q8I Q8J Q8K Q8L Q8M Q8N Q8O Q8V Q9 Q10 Q11 Q14 Q15 Q16 Q17 Q18 Q20 Q26 Q29 Q34 Q35 Q35B Q40A Q40C Q40D Q40E Q40F Q40G Q40H Q41A Q41B Q41C Q41D Q41E Q41G Q42A Q42B Q42C Q42D Q50A1 Q50A2 Q50B1 Q51A1 Q51B1 Q53 Q54 Q55 Q56 Q57 Q58 Q59 Q59B Q61GRE Q64B Q67 Q77 Q78 Q83B Q84 Q92 Q93 Q94A Q94B Q94C Q94D Q95 Q104 Q141 Q142 Q150 Q152 Q153 Q154GRE Q155 Q156GRE Q159GRE Q161 Q162 Q163",31
"pewglobalattitudes_2012","Germany",1000,1000,640,512,94,0,0,0,0,"Q1 Q2 Q4 Q8A Q8B Q8C Q8D Q8E Q8F Q8G Q8H Q8I Q8J Q8K Q8L Q8M Q8N Q8O Q8V Q9 Q10 Q11 Q14 Q15 Q18 Q20 Q26 Q29 Q34 Q35 Q35B Q40A Q40C Q40D Q40E Q40F Q40G Q40H Q41A Q41B Q41C Q41D Q41E Q41F Q42A Q42B Q42C Q43 Q50A1 Q50B1 Q51A1 Q51B1 Q53 Q54 Q55 Q56 Q57 Q58 Q59 Q59B Q61GER Q64B Q67 Q77 Q78 Q81A Q81B Q81C Q81D Q81E Q81F Q81G Q81H Q83 Q84 Q92 Q93 Q94A Q94B Q94C Q94D Q95 Q104 Q104C Q104D Q141 Q142 Q154GER Q155 Q156GER Q159GER Q161 Q162 Q163",31
"pewglobalattitudes_2012","France",1004,1004,640,512,92,0,0,0,0,"Q1 Q2 Q4 Q8A Q8B Q8C Q8D Q8E Q8F Q8G Q8H Q8I Q8J Q8K Q8L Q8M Q8N Q8O Q8V Q9 Q10 Q11 Q14 Q15 Q18 Q20 Q26 Q29 Q34 Q35 Q35B Q40A Q40C Q40D Q40E Q40F Q40G Q40H Q41A Q41B Q41C Q41D Q41E Q41F Q42A Q42B Q42C Q43 Q50A1 Q50A2 Q50A3 Q50B1 Q50B2 Q51A1 Q51A2 Q51B1 Q51B2 Q51B3 Q53 Q54 Q55 Q56 Q57 Q58 Q59 Q59B Q61FRA Q64B Q67 Q77 Q78 Q83 Q84 Q92 Q93 Q94A Q94B Q94C Q94D Q95 Q104 Q104C Q104D Q141 Q142 Q154FRA Q155 Q156FRA Q159FRA Q161 Q162 Q163",31
"pewglobalattitudes_2012","Egypt",1000,1000,640,512,132,0,0,0,0,"Q1 Q2 Q3 Q4 Q5 Q8A Q8B Q8C Q8D Q8E Q8F Q8G Q8P Q8Q Q8R Q8T Q8U Q8V Q8W Q8X Q9 Q10 Q12 Q14 Q15 Q18 Q20 Q21 Q26 Q29 Q36C Q36D Q36E Q36F Q36H Q36I Q36JEGY Q38 Q39 Q40A Q40C Q40D Q40E Q40G Q40H Q44A Q44B Q44C Q44D Q47A Q47B Q47C Q47D Q47E Q47F Q47G Q47H Q47I Q47J Q47K Q47L Q47M Q47N Q47O Q53 Q54 Q55 Q56 Q57 Q58 Q59 Q59B Q61EGY Q62 Q63 EGY1 EGY2 EGY3 Q64B Q71 Q72 Q74 Q77 Q78 EGY4 Q84 Q85 Q86A Q86B Q92 Q93 Q94A Q94B Q94C Q94D Q97 Q101 Q103 Q103B Q104 Q104B Q114 Q115A Q115B Q115C Q115D Q115E Q115F Q115G Q115H Q115I Q115J Q115K Q116 Q116B Q120A Q120B Q120C Q120D Q121 Q141 Q142 Q148 Q149 Q151 Q152 Q154EGY Q155 Q156EGY Q161 Q162 Q163",31
"pewglobalattitudes_2012","Czech Republic",1000,1000,640,512,95,0,0,0,0,"Q1 Q2 Q4 Q8A Q8B Q8C Q8D Q8E Q8F Q8G Q8H Q8I Q8J Q8K Q8L Q8M Q8N Q8O Q8V Q9 Q10 Q11 Q14 Q15 Q18 Q20 Q26 Q29 Q34 Q35 Q35B Q40A Q40C Q40D Q40E Q40F Q40G Q40H Q41A Q41B Q41C Q41D Q41E Q41F Q41G Q42A Q42B Q42C Q42D Q43 Q50A1 Q50B1 Q51A1 Q51B1 Q53 Q54 Q55 Q56 Q57 Q58 Q59 Q59B Q61CZE Q64B Q77 Q78 Q81A Q81B Q81C Q81D Q81E Q81F Q81G Q81H Q83B Q84 Q92 Q93 Q94A Q94B Q94C Q94D Q96 Q104 Q104C Q104D Q141 Q142 Q154CZE Q155 Q156CZE Q159CZE Q161 Q162 Q163",31
"pewglobalattitudes_2012","China",3177,3177,640,512,95,85,36,16,2,"Q1 Q2 Q4 Q8A Q8B Q8C Q8D Q8E Q8F Q8G Q8S Q8U Q9 Q10 Q14 Q15 Q18 Q20 Q24A Q24B Q24C Q24D Q24E Q24F Q24G Q24H Q24I Q24J Q24K Q24L Q24M Q24N Q24O Q24P Q24Q Q26 Q29 Q30 Q31 Q32 Q33A Q33B Q40A Q40C Q40D Q40E Q40G Q40H Q40I Q53 Q54 Q55 Q56 Q57 Q58 Q59 Q59B Q61CHI Q64 Q64B Q66 Q77 Q78 Q81A Q81B Q81C Q81D Q81E Q81F Q81G Q81H Q84 Q92 Q93 Q94A Q94C Q94D Q104 Q106A Q106B Q106C Q106D Q141 Q142 Q150 Q152 Q153 Q154CHI Q155CHI Q156CHI incomchi Q159CHI Q161 Q162 Q163",31
"pewglobalattitudes_2012","Britain",1018,1018,640,512,85,0,0,0,0,"Q1 Q2 Q4 Q8A Q8B Q8C Q8D Q8E Q8F Q8G Q8H Q8I Q8J Q8K Q8L Q8M Q8N Q8O Q8V Q9 Q10 Q11 Q14 Q15 Q18 Q20 Q26 Q29 Q34 Q35 Q35B Q40A Q40C Q40D Q40E Q40F Q40G Q40H Q41A Q41B Q41C Q41D Q41E Q41F Q42A Q42B Q42C Q43 Q50A1 Q50B1 Q51A1 Q51B1 Q53 Q54 Q55 Q56 Q57 Q58 Q59 Q59B Q61BRI Q64B Q77 Q78 Q83 Q84 Q92 Q93 Q94A Q94B Q94C Q94D Q96 Q104 Q104C Q104D Q141 Q142 Q154BRI Q155 Q156BRI Q159BRI Q161 Q162 Q163",31
"pewglobalattitudes_2012","Brazil",800,800,640,512,58,2,0,0,0,"Q1 Q2 Q4 Q8A Q8B Q8C Q8D Q8E Q8F Q8G Q9 Q10 Q14 Q15 Q18 Q20 Q26 Q29 Q40A Q40C Q40D Q40E Q40G Q40H Q53 Q54 Q55 Q56 Q57 Q58 Q59 Q59B Q61BRA Q64B Q77 Q78 Q84 Q92 Q93 Q94A Q94B Q94C Q94D Q104 Q104C Q104D Q141 Q142 Q150 Q152 Q153 Q154BRA Q155 Q156BRA Q159BRA Q161 Q162 Q163",31
"pewglobalattitudes_2011","US",1001,1001,619,358,63,0,0,0,0,"Q1 Q2 Q3A Q3B Q3C Q3D Q3E Q3F Q3G Q3H Q3I Q3J Q3L Q4 Q5 Q13 Q13B Q15A Q15B Q15C Q17 Q18 Q19 Q26 Q28 Q29 Q31 relig Q36 Q40 Q43 Q44 Q48A Q48B Q48D Q48H Q51US Q52 Q60 Q61 Q62 Q63 Q64 Q65 Q66 Q67 Q68 Q71 Q78 Q79A Q79B Q79C Q79D Q79E Q86 Q87 Q91 Q93 Q111 Q112 Q115 Q118 Q119",8
