"dataset","country","initial_observations","final_observations","orig_dat_vars","substantive_dat_vars","final_variables","dup_observations_at_85","dup_observations_at_90","dup_observations_at_95","dup_observations_at_100"
"pewglobalattitudes_2008","Germany",750,750,380,173,61,0,0,0,0
"pewglobalattitudes_2008","France",754,754,380,173,60,0,0,0,0
"pewglobalattitudes_2008","Egypt",1000,1000,380,173,75,22,9,0,0
"pewglobalattitudes_2008","China",3212,3212,380,173,97,118,58,14,2
"pewglobalattitudes_2008","Brazil",1000,1000,380,173,59,0,0,0,0
"pewglobalattitudes_2008","Australia",700,700,380,173,60,0,0,0,0
"pewglobalattitudes_2008","Argentina",801,801,380,173,59,2,0,0,0
"pewglobalattitudes_2007","Venezuela",803,803,961,581,151,0,0,0,0
"pewglobalattitudes_2007","United States_Form_B",1008,1008,961,581,77,0,0,0,0
"pewglobalattitudes_2007","United States_Form_A",1018,1018,961,581,61,0,0,0,0
"pewglobalattitudes_2007","Ukraine",500,500,961,581,141,10,6,2,0
"pewglobalattitudes_2007","Uganda",1122,1122,961,581,148,77,46,40,12
"pewglobalattitudes_2007","Turkey",971,971,961,581,151,23,10,2,0
"pewglobalattitudes_2007","Tanzania",704,704,961,581,154,0,0,0,0
"pewglobalattitudes_2007","Sweden_Form_B",500,500,961,581,72,0,0,0,0
"pewglobalattitudes_2007","Sweden_Form_A",500,500,961,581,57,0,0,0,0
"pewglobalattitudes_2007","Spain",500,500,961,581,109,0,0,0,0
"pewglobalattitudes_2007","South Korea",718,718,961,581,108,2,0,0,0
"pewglobalattitudes_2007","South Africa",1000,1000,961,581,158,4,0,0,0
"pewglobalattitudes_2007","Slovakia_Form_B",450,450,961,581,89,0,0,0,0
"pewglobalattitudes_2007","Slovakia_Form_A",450,450,961,581,72,0,0,0,0
"pewglobalattitudes_2007","Senegal",700,700,961,581,157,2,2,2,0
"pewglobalattitudes_2007","Russia",1002,1002,961,581,140,35,20,13,2
"pewglobalattitudes_2007","Poland",504,504,961,581,144,2,2,2,0
"pewglobalattitudes_2007","Peru",800,800,961,581,146,0,0,0,0
"pewglobalattitudes_2007","Palestinian Territories",808,808,961,581,150,19,11,4,0
"pewglobalattitudes_2007","Pakistan",2008,2008,961,581,146,122,47,14,0
"pewglobalattitudes_2007","Nigeria",1128,1128,961,581,160,186,140,76,0
"pewglobalattitudes_2007","Morocco",1000,1000,961,581,142,26,2,0,0
"pewglobalattitudes_2007","Mexico",828,828,961,581,146,30,16,14,2
"pewglobalattitudes_2007","Mali",700,700,961,581,153,2,2,0,0
"pewglobalattitudes_2007","Malaysia",700,700,961,581,146,25,2,2,0
"pewglobalattitudes_2007","Lebanon",1000,1000,961,581,146,232,146,57,0
"pewglobalattitudes_2007","Kuwait",500,500,961,581,148,0,0,0,0
"pewglobalattitudes_2007","Kenya",1000,1000,961,581,148,33,24,11,0
"pewglobalattitudes_2007","Jordan",1000,1000,961,581,149,137,98,29,0
"pewglobalattitudes_2007","Japan",762,762,961,581,111,0,0,0,0
"pewglobalattitudes_2007","Ivory Coast",700,700,961,581,156,0,0,0,0
"pewglobalattitudes_2007","Italy",501,501,961,581,112,5,0,0,0
"pewglobalattitudes_2007","Israel",900,900,961,581,110,0,0,0,0
"pewglobalattitudes_2007","Indonesia",1008,1008,961,581,152,10,7,0,0
"pewglobalattitudes_2007","India",2043,2043,961,581,137,167,131,49,0
"pewglobalattitudes_2007","Great Britain_Form_B",500,500,961,581,72,0,0,0,0
"pewglobalattitudes_2007","Great Britain_Form_A",502,502,961,581,57,0,0,0,0
"pewglobalattitudes_2007","Ghana",707,707,961,581,148,41,20,10,6
"pewglobalattitudes_2007","Germany_Form_B",500,500,961,581,69,0,0,0,0
"pewglobalattitudes_2007","Germany_Form_A",500,500,961,581,57,0,0,0,0
"pewglobalattitudes_2007","France_Form_B",502,502,961,581,73,0,0,0,0
"pewglobalattitudes_2007","France_Form_A",502,502,961,581,57,0,0,0,0
"pewglobalattitudes_2007","Ethiopia",710,710,961,581,154,81,73,47,7
"pewglobalattitudes_2007","Egypt",1000,1000,961,581,150,130,94,45,0
"pewglobalattitudes_2007","Czech Republic_Form_B",450,450,961,581,89,0,0,0,0
"pewglobalattitudes_2007","Czech Republic_Form_A",450,450,961,581,72,0,0,0,0
"pewglobalattitudes_2007","China",3142,3142,961,581,118,92,37,13,2
"pewglobalattitudes_2007","Chile",800,800,961,581,153,11,6,0,0
"pewglobalattitudes_2007","Canada_Form_B",503,503,961,581,69,0,0,0,0
"pewglobalattitudes_2007","Canada_Form_A",501,501,961,581,56,0,0,0,0
"pewglobalattitudes_2007","Bulgaria",500,500,961,581,140,4,2,0,0
"pewglobalattitudes_2007","Brazil",1000,1000,961,581,146,4,0,0,0
"pewglobalattitudes_2007","Bolivia",834,834,961,581,146,11,10,4,0
"pewglobalattitudes_2007","Bangladesh",1000,1000,961,581,148,3,0,0,0
"pewglobalattitudes_2007","Argentina",800,800,961,581,151,10,6,4,0
"pewglobalattitudes_2002","Vietnam",772,772,399,186,100,2,0,0,0
"pewglobalattitudes_2002","Venezuela",700,700,399,186,127,15,5,0,0
"pewglobalattitudes_2002","Uzbekistan",700,700,399,186,133,0,0,0,0
"pewglobalattitudes_2002","US",1501,1501,399,186,130,0,0,0,0
"pewglobalattitudes_2002","Ukraine",500,500,399,186,134,0,0,0,0
"pewglobalattitudes_2002","Uganda",1008,1008,399,186,128,5,4,0,0
"pewglobalattitudes_2002","Turkey",1005,1005,399,186,142,37,12,10,0
"pewglobalattitudes_2002","Tanzania",720,720,399,186,128,16,12,2,0
"pewglobalattitudes_2002","South Korea",719,719,399,186,126,2,0,0,0
"pewglobalattitudes_2002","South Africa",700,700,399,186,130,2,2,0,0
"pewglobalattitudes_2002","Slovak Republic",500,500,399,186,136,0,0,0,0
"pewglobalattitudes_2002","Senegal",710,710,399,186,140,0,0,0,0
"pewglobalattitudes_2002","Russia",1002,1002,399,186,135,4,4,0,0
"pewglobalattitudes_2002","Poland",500,500,399,186,134,0,0,0,0
"pewglobalattitudes_2002","Philippines",700,700,399,186,130,4,2,2,0
"pewglobalattitudes_2002","Peru",711,711,399,186,126,0,0,0,0
"pewglobalattitudes_2002","Pakistan",2032,2032,399,186,140,19,2,0,0
"pewglobalattitudes_2002","Nigeria",1000,1000,399,186,137,142,80,37,0
"pewglobalattitudes_2002","Mexico",996,996,399,186,126,10,2,0,0
"pewglobalattitudes_2002","Mali",697,697,399,186,142,35,23,0,0
"pewglobalattitudes_2002","Lebanon",1000,1000,399,186,131,47,24,5,0
"pewglobalattitudes_2002","Kenya",658,658,399,186,131,6,6,6,0
"pewglobalattitudes_2002","Jordan",1000,1000,399,186,134,449,386,248,0
"pewglobalattitudes_2002","Japan",702,702,399,186,112,0,0,0,0
"pewglobalattitudes_2002","Ivory Coast",708,708,399,186,133,0,0,0,0
"pewglobalattitudes_2002","Italy",508,508,399,186,110,0,0,0,0
"pewglobalattitudes_2002","Indonesia",1017,1017,399,186,142,14,4,4,0
"pewglobalattitudes_2002","India",2189,2189,399,186,127,36,2,2,0
"pewglobalattitudes_2002","Honduras",506,506,399,186,127,7,0,0,0
"pewglobalattitudes_2002","Guatemala",500,500,399,186,129,0,0,0,0
"pewglobalattitudes_2002","Great Britain",501,501,399,186,113,0,0,0,0
"pewglobalattitudes_2002","Ghana",702,702,399,186,130,73,61,28,0
"pewglobalattitudes_2002","Germany",1000,1000,399,186,128,0,0,0,0
"pewglobalattitudes_2002","France",507,507,399,186,115,0,0,0,0
"pewglobalattitudes_2002","Egypt",1013,1013,399,186,76,161,133,82,0
"pewglobalattitudes_2002","Czech Republic",500,500,399,186,135,0,0,0,0
"pewglobalattitudes_2002","China",3000,3000,399,186,75,34,0,0,0
"pewglobalattitudes_2002","Canada",500,500,399,186,113,0,0,0,0
"pewglobalattitudes_2002","Bulgaria",514,514,399,186,132,10,4,0,0
"pewglobalattitudes_2002","Brazil",1000,1000,399,186,128,2,0,0,0
"pewglobalattitudes_2002","Bolivia",782,782,399,186,128,0,0,0,0
"pewglobalattitudes_2002","Bangladesh",689,689,399,186,129,4,4,0,0
"pewglobalattitudes_2002","Argentina",814,814,399,186,127,0,0,0,0
"pewglobalattitudes_2002","Angola",780,780,399,186,126,20,2,0,0
"latinobarometro_2012","Venezuela",1200,1200,336,247,229,24,0,0,0
"latinobarometro_2012","Uruguay",1200,1200,336,247,237,4,2,2,0
"latinobarometro_2012","Spain",2459,2459,336,247,121,82,4,0,0
"latinobarometro_2012","Peru",1200,1200,336,247,229,6,6,4,0
"latinobarometro_2012","Paraguay",1200,1200,336,247,229,144,117,52,0
"latinobarometro_2012","Panama",1000,1000,336,247,226,0,0,0,0
"latinobarometro_2012","Nicaragua",1000,1000,336,247,228,13,12,2,0
"latinobarometro_2012","Mexico",1200,1200,336,247,230,4,4,2,0
"latinobarometro_2012","Honduras",1000,1000,336,247,230,6,2,0,0
"latinobarometro_2012","Guatemala",1000,1000,336,247,229,2,0,0,0
"latinobarometro_2012","El Salvador",1000,1000,336,247,230,20,0,0,0
"latinobarometro_2012","Ecuador",1200,1200,336,247,229,12,5,4,0
"latinobarometro_2012","Dominican Rep",1000,1000,336,247,229,0,0,0,0
"latinobarometro_2012","Costa Rica",1000,1000,336,247,230,2,0,0,0
"latinobarometro_2012","Colombia",1200,1200,336,247,232,2,0,0,0
"latinobarometro_2012","Chile",1200,1200,336,247,230,23,18,16,8
"latinobarometro_2012","Brazil",1204,1204,336,247,229,2,2,0,0
"latinobarometro_2012","Bolivia",1200,1200,336,247,229,2,0,0,0
"latinobarometro_2012","Argentina",1200,1200,336,247,235,0,0,0,0
"latinobarometro_2011","Venezuela",1200,1200,414,291,289,92,60,16,0
"latinobarometro_2011","Uruguay",1200,1200,414,291,287,5,2,2,0
"latinobarometro_2011","Peru",1200,1200,414,291,290,18,8,0,0
"latinobarometro_2011","Paraguay",1200,1200,414,291,290,97,66,25,0
"latinobarometro_2011","Panama",1000,1000,414,291,288,12,0,0,0
"latinobarometro_2011","Nicaragua",1000,1000,414,291,287,0,0,0,0
"latinobarometro_2011","Mexico",1200,1200,414,291,290,7,6,0,0
"latinobarometro_2011","Honduras",1000,1000,414,291,288,8,4,2,0
"latinobarometro_2011","Guatemala",1000,1000,414,291,288,0,0,0,0
"latinobarometro_2011","El Salvador",1000,1000,414,291,287,0,0,0,0
"latinobarometro_2011","Ecuador",1200,1200,414,291,290,40,33,14,2
"latinobarometro_2011","Dominican Rep",1000,1000,414,291,289,41,24,8,2
"latinobarometro_2011","Costa Rica",1000,1000,414,291,285,0,0,0,0
"latinobarometro_2011","Colombia",1200,1200,414,291,286,0,0,0,0
"latinobarometro_2011","Chile",1200,1200,414,291,289,102,79,57,0
"latinobarometro_2011","Brazil",1204,1204,414,291,288,4,0,0,0
"latinobarometro_2011","Bolivia",1200,1200,414,291,289,12,11,11,0
"latinobarometro_2011","Argentina",1200,1200,414,291,289,20,20,16,0
"latinobarometro_2010","Venezuela",1200,1200,394,271,265,97,77,39,0
"latinobarometro_2010","Uruguay",1200,1200,394,271,267,8,6,0,0
"latinobarometro_2010","Spain",2483,2483,394,271,126,5,0,0,0
"latinobarometro_2010","Peru",1200,1200,394,271,268,4,0,0,0
"latinobarometro_2010","Paraguay",1200,1200,394,271,270,0,0,0,0
"latinobarometro_2010","Panama",1000,1000,394,271,267,5,0,0,0
"latinobarometro_2010","Nicaragua",1000,1000,394,271,268,2,0,0,0
"latinobarometro_2010","Mexico",1200,1200,394,271,270,17,6,0,0
"latinobarometro_2010","Honduras",1000,1000,394,271,266,8,2,2,0
"latinobarometro_2010","Guatemala",1000,1000,394,271,268,2,0,0,0
"latinobarometro_2010","El Salvador",1000,1000,394,271,268,4,0,0,0
"latinobarometro_2010","Ecuador",1200,1200,394,271,270,51,16,2,0
"latinobarometro_2010","Dominican Rep",1000,1000,394,271,268,10,4,0,0
"latinobarometro_2010","Costa Rica",1000,1000,394,271,264,0,0,0,0
"latinobarometro_2010","Colombia",1200,1200,394,271,269,0,0,0,0
"latinobarometro_2010","Chile",1200,1200,394,271,270,119,73,23,0
"latinobarometro_2010","Brazil",1204,1204,394,271,269,14,4,2,0
"latinobarometro_2010","Bolivia",1200,1200,394,271,269,13,13,0,0
"latinobarometro_2010","Argentina",1200,1200,394,271,269,10,4,2,0
"latinobarometro_2009","Venezuela",1200,1200,368,251,243,19,6,2,0
"latinobarometro_2009","Uruguay",1200,1200,368,251,242,2,0,0,0
"latinobarometro_2009","Spain",2486,2486,368,251,116,0,0,0,0
"latinobarometro_2009","Peru",1200,1200,368,251,244,0,0,0,0
"latinobarometro_2009","Paraguay",1200,1200,368,251,244,7,4,2,0
"latinobarometro_2009","Panama",1000,1000,368,251,242,2,2,0,0
"latinobarometro_2009","Nicaragua",1000,1000,368,251,244,0,0,0,0
"latinobarometro_2009","Mexico",1200,1200,368,251,242,6,4,4,2
"latinobarometro_2009","Honduras",1000,1000,368,251,245,4,2,0,0
"latinobarometro_2009","Guatemala",1000,1000,368,251,244,2,2,2,0
"latinobarometro_2009","El Salvador",1000,1000,368,251,243,8,0,0,0
"latinobarometro_2009","Ecuador",1200,1200,368,251,244,64,41,14,0
"latinobarometro_2009","Dominican Rep",1000,1000,368,251,243,4,4,0,0
"latinobarometro_2009","Costa Rica",1000,1000,368,251,241,8,4,4,0
"latinobarometro_2009","Colombia",1200,1200,368,251,243,8,0,0,0
"latinobarometro_2009","Chile",1200,1200,368,251,243,99,65,16,0
"latinobarometro_2009","Brazil",1204,1204,368,251,243,2,0,0,0
"latinobarometro_2009","Bolivia",1200,1200,368,251,244,6,6,4,0
"latinobarometro_2009","Argentina",1200,1200,368,251,243,0,0,0,0
"latinobarometro_2008","Venezuela",1200,1200,383,266,261,0,0,0,0
"latinobarometro_2008","Uruguay",1200,1200,383,266,262,82,76,60,28
"latinobarometro_2008","Spain",2471,2471,383,266,121,4,2,0,0
"latinobarometro_2008","Peru",1200,1200,383,266,264,9,8,4,0
"latinobarometro_2008","Paraguay",1200,1200,383,266,263,0,0,0,0
"latinobarometro_2008","Panama",1000,1000,383,266,263,6,6,2,0
"latinobarometro_2008","Nicaragua",1000,1000,383,266,264,62,62,60,50
"latinobarometro_2008","Mexico",1200,1200,383,266,263,4,2,2,2
"latinobarometro_2008","Honduras",1000,1000,383,266,263,27,10,0,0
"latinobarometro_2008","Guatemala",1000,1000,383,266,265,0,0,0,0
"latinobarometro_2008","El Salvador",1000,1000,383,266,264,18,8,4,0
"latinobarometro_2008","Ecuador",1200,1200,383,266,264,2,0,0,0
"latinobarometro_2008","Dominican Rep",1000,1000,383,266,264,4,0,0,0
"latinobarometro_2008","Costa Rica",1000,1000,383,266,262,0,0,0,0
"latinobarometro_2008","Colombia",1200,1200,383,266,263,0,0,0,0
"latinobarometro_2008","Chile",1200,1200,383,266,265,36,26,16,0
"latinobarometro_2008","Brazil",1204,1204,383,266,263,4,2,0,0
"latinobarometro_2008","Bolivia",1200,1200,383,266,264,13,4,2,0
"latinobarometro_2008","Argentina",1200,1200,383,266,264,20,18,8,2
"internationalsocialsurvey_2012","West",1208,1208,389,85,62,0,0,0,0
"internationalsocialsurvey_2012","Venezuela",1016,1016,389,85,62,126,99,78,74
"internationalsocialsurvey_2012","United States",1302,1302,389,85,62,5,5,3,0
"internationalsocialsurvey_2012","Turkey",1620,1620,389,85,62,73,37,10,0
"internationalsocialsurvey_2012","Taiwan",2072,2072,389,85,62,10,0,0,0
"internationalsocialsurvey_2012","Switzerland",1237,1237,389,85,62,2,0,0,0
"internationalsocialsurvey_2012","Sweden",1060,1060,389,85,62,0,0,0,0
"internationalsocialsurvey_2012","Spain",2595,2595,389,85,62,0,0,0,0
"internationalsocialsurvey_2012","South Korea",1396,1396,389,85,62,2,0,0,0
"internationalsocialsurvey_2012","South Africa",2547,2547,389,85,56,43,19,11,5
"internationalsocialsurvey_2012","Slovenia",1034,1034,389,85,62,7,0,0,0
"internationalsocialsurvey_2012","Slovakia",1128,1128,389,85,62,0,0,0,0
"internationalsocialsurvey_2012","Russia",1525,1525,389,85,59,28,18,10,4
"internationalsocialsurvey_2012","Poland",1115,1115,389,85,62,2,0,0,0
"internationalsocialsurvey_2012","Philippines",1200,1200,389,85,60,0,0,0,0
"internationalsocialsurvey_2012","Norway",1444,1444,389,85,62,0,0,0,0
"internationalsocialsurvey_2012","Mexico",1527,1527,389,85,62,2,0,0,0
"internationalsocialsurvey_2012","Lithuania",1187,1187,389,85,62,14,9,0,0
"internationalsocialsurvey_2012","Latvia",1000,1000,389,85,62,18,10,2,0
"internationalsocialsurvey_2012","Japan",1212,1212,389,85,62,4,0,0,0
"internationalsocialsurvey_2012","Israel",1220,1220,389,85,62,7,4,0,0
"internationalsocialsurvey_2012","Ireland",1215,1215,389,85,62,0,0,0,0
"internationalsocialsurvey_2012","India",1660,1660,389,85,62,383,262,138,13
"internationalsocialsurvey_2012","Iceland",1172,1172,389,85,62,4,2,0,0
"internationalsocialsurvey_2012","Great Britain",950,950,389,85,59,0,0,0,0
"internationalsocialsurvey_2012","France",2409,2409,389,85,62,0,0,0,0
"internationalsocialsurvey_2012","Finland",1171,1171,389,85,62,0,0,0,0
"internationalsocialsurvey_2012","East",558,558,389,85,62,0,0,0,0
"internationalsocialsurvey_2012","Denmark",1403,1403,389,85,62,0,0,0,0
"internationalsocialsurvey_2012","Czech Republic",1804,1804,389,85,62,28,20,2,0
"internationalsocialsurvey_2012","Croatia",1000,1000,389,85,62,0,0,0,0
"internationalsocialsurvey_2012","China",5946,5946,389,85,62,87,37,12,0
"internationalsocialsurvey_2012","Chile",1564,1564,389,85,62,2,0,0,0
"internationalsocialsurvey_2012","Canada",983,983,389,85,62,6,6,6,6
"internationalsocialsurvey_2012","Bulgaria",1003,1003,389,85,59,21,8,4,2
"internationalsocialsurvey_2012","Austria",1182,1182,389,85,60,7,0,0,0
"internationalsocialsurvey_2012","Australia",1612,1612,389,85,62,4,0,0,0
"internationalsocialsurvey_2012","Argentina",977,977,389,85,62,0,0,0,0
"internationalsocialsurvey_2011","West",1117,1117,336,66,60,0,0,0,0
"internationalsocialsurvey_2011","Wallonia",1873,1873,336,66,62,35,32,28,25
"internationalsocialsurvey_2011","United States",1550,1550,336,66,59,0,0,0,0
"internationalsocialsurvey_2011","Turkey",1559,1559,336,66,64,50,11,3,0
"internationalsocialsurvey_2011","Taiwan",2199,2199,336,66,57,0,0,0,0
"internationalsocialsurvey_2011","Switzerland",1212,1212,336,66,62,0,0,0,0
"internationalsocialsurvey_2011","Sweden",1158,1158,336,66,59,0,0,0,0
"internationalsocialsurvey_2011","Spain",2712,2712,336,66,63,0,0,0,0
"internationalsocialsurvey_2011","South Africa",3004,3004,336,66,57,184,151,121,58
"internationalsocialsurvey_2011","Slovenia",1082,1082,336,66,59,7,0,0,0
"internationalsocialsurvey_2011","Slovak Republic",1128,1128,336,66,59,0,0,0,0
"internationalsocialsurvey_2011","Russia",1511,1511,336,66,64,7,2,0,0
"internationalsocialsurvey_2011","Portugal",1022,1022,336,66,59,0,0,0,0
"internationalsocialsurvey_2011","Poland",1115,1115,336,66,59,0,0,0,0
"internationalsocialsurvey_2011","Philippines",1200,1200,336,66,64,2,0,0,0
"internationalsocialsurvey_2011","Norway",1834,1834,336,66,59,0,0,0,0
"internationalsocialsurvey_2011","Netherlands",1472,1472,336,66,64,3,3,2,2
"internationalsocialsurvey_2011","Lithuania",1187,1187,336,66,59,4,0,0,0
"internationalsocialsurvey_2011","Korea (South)",1535,1535,336,66,63,0,0,0,0
"internationalsocialsurvey_2011","Japan",1306,1306,336,66,59,0,0,0,0
"internationalsocialsurvey_2011","Italy",1186,1186,336,66,59,0,0,0,0
"internationalsocialsurvey_2011","Israel",1220,1220,336,66,59,0,0,0,0
"internationalsocialsurvey_2011","Great Britain",936,936,336,66,58,3,3,3,3
"internationalsocialsurvey_2011","France",3319,3319,336,66,63,0,0,0,0
"internationalsocialsurvey_2011","Flanders",1210,1210,336,66,64,0,0,0,0
"internationalsocialsurvey_2011","Finland",1340,1340,336,66,59,0,0,0,0
"internationalsocialsurvey_2011","East",564,564,336,66,60,0,0,0,0
"internationalsocialsurvey_2011","Denmark",1388,1388,336,66,63,0,0,0,0
"internationalsocialsurvey_2011","Czech Republic",1804,1804,336,66,59,4,0,0,0
"internationalsocialsurvey_2011","Croatia",1210,1210,336,66,60,23,7,2,0
"internationalsocialsurvey_2011","China",5620,5620,336,66,59,58,38,21,7
"internationalsocialsurvey_2011","Chile",1559,1559,336,66,59,4,4,2,0
"internationalsocialsurvey_2011","Bulgaria",1003,1003,336,66,59,6,2,0,0
"internationalsocialsurvey_2011","Australia",1946,1946,336,66,59,2,2,2,2
"internationalsocialsurvey_2010","United States",1430,1382,331,62,51,0,0,0,0
"internationalsocialsurvey_2010","Turkey",1665,1592,331,62,44,119,66,27,6
"internationalsocialsurvey_2010","Taiwan",2209,2184,331,62,60,0,0,0,0
"internationalsocialsurvey_2010","Switzerland",1212,1201,331,62,59,0,0,0,0
"internationalsocialsurvey_2010","Sweden",1181,1149,331,62,51,0,0,0,0
"internationalsocialsurvey_2010","Spain",2560,2498,331,62,50,2,0,0,0
"internationalsocialsurvey_2010","South Africa",3112,2988,331,62,50,160,117,65,28
"internationalsocialsurvey_2010","Slovenia",1082,1066,331,62,57,5,0,0,0
"internationalsocialsurvey_2010","Slovak Republic",1159,1124,331,62,52,8,8,7,3
"internationalsocialsurvey_2010","Russia",1619,1568,331,62,38,15,10,6,4
"internationalsocialsurvey_2010","Philippines",1200,1195,331,62,60,2,2,0,0
"internationalsocialsurvey_2010","Norway",1382,1340,331,62,54,0,0,0,0
"internationalsocialsurvey_2010","New Zealand",1172,1145,331,62,58,2,2,0,0
"internationalsocialsurvey_2010","Mexico",1637,1597,331,62,60,76,35,9,2
"internationalsocialsurvey_2010","Lithuania",1023,996,331,62,43,26,20,11,8
"internationalsocialsurvey_2010","Latvia",1000,978,331,62,48,12,6,0,0
"internationalsocialsurvey_2010","Korea (South)",1576,1544,331,62,60,0,0,0,0
"internationalsocialsurvey_2010","Japan",1307,1242,331,62,45,2,0,0,0
"internationalsocialsurvey_2010","Israel",1216,1189,331,62,54,2,2,0,0
"internationalsocialsurvey_2010","Great Britain and/or United Kingdom",928,883,331,62,48,0,0,0,0
"internationalsocialsurvey_2010","Germany",1407,1337,331,62,51,0,0,0,0
"internationalsocialsurvey_2010","France",2253,2144,331,62,56,2,2,2,0
"internationalsocialsurvey_2010","Finland",1211,1162,331,62,49,0,0,0,0
"internationalsocialsurvey_2010","Denmark",1305,1228,331,62,50,0,0,0,0
"internationalsocialsurvey_2010","Czech Republic",1428,1403,331,62,57,9,4,2,0
"internationalsocialsurvey_2010","Croatia",1210,1205,331,62,56,25,17,12,0
"internationalsocialsurvey_2010","Chile",1436,1385,331,62,54,0,0,0,0
"internationalsocialsurvey_2010","Canada",985,974,331,62,55,0,0,0,0
"internationalsocialsurvey_2010","Bulgaria",1003,971,331,62,46,6,2,2,0
"internationalsocialsurvey_2010","Belgium",1142,1097,331,62,54,0,0,0,0
"internationalsocialsurvey_2010","Austria",1019,1010,331,62,57,2,0,0,0
"internationalsocialsurvey_2010","Argentina",1130,1107,331,62,54,2,0,0,0
"internationalsocialsurvey_2009","Venezuela",999,992,350,76,54,72,66,60,38
"internationalsocialsurvey_2009","United States",1581,1535,350,76,51,0,0,0,0
"internationalsocialsurvey_2009","Ukraine",2012,1970,350,76,46,10,2,0,0
"internationalsocialsurvey_2009","Turkey",1569,1528,350,76,51,5,3,3,0
"internationalsocialsurvey_2009","Taiwan",2026,2002,350,76,60,0,0,0,0
"internationalsocialsurvey_2009","Switzerland",1229,1224,350,76,56,0,0,0,0
"internationalsocialsurvey_2009","Sweden",1137,1098,350,76,49,0,0,0,0
"internationalsocialsurvey_2009","Spain",1215,1193,350,76,45,2,0,0,0
"internationalsocialsurvey_2009","South Korea",1599,1590,350,76,67,0,0,0,0
"internationalsocialsurvey_2009","South Africa",3305,3227,350,76,51,6,2,0,0
"internationalsocialsurvey_2009","Slovenia",1065,1038,350,76,42,7,0,0,0
"internationalsocialsurvey_2009","Slovak Republic",1159,1133,350,76,55,2,0,0,0
"internationalsocialsurvey_2009","Russia",1603,1558,350,76,49,2,0,0,0
"internationalsocialsurvey_2009","Portugal",1000,985,350,76,44,2,0,0,0
"internationalsocialsurvey_2009","Poland",1263,1237,350,76,47,0,0,0,0
"internationalsocialsurvey_2009","Philippines",1200,1194,350,76,48,0,0,0,0
"internationalsocialsurvey_2009","Norway",1456,1411,350,76,55,335,322,253,102
"internationalsocialsurvey_2009","New Zealand",935,903,350,76,59,2,2,2,0
"internationalsocialsurvey_2009","Latvia",1069,1058,350,76,51,37,25,6,0
"internationalsocialsurvey_2009","Japan",1296,1239,350,76,39,0,0,0,0
"internationalsocialsurvey_2009","Italy",1084,1019,350,76,50,0,0,0,0
"internationalsocialsurvey_2009","Israel",1193,1180,350,76,47,0,0,0,0
"internationalsocialsurvey_2009","Iceland",947,934,350,76,61,0,0,0,0
"internationalsocialsurvey_2009","Hungary",1010,1005,350,76,58,0,0,0,0
"internationalsocialsurvey_2009","Great Britain and/or United Kingdom",958,930,350,76,43,0,0,0,0
"internationalsocialsurvey_2009","Germany",1395,1364,350,76,50,0,0,0,0
"internationalsocialsurvey_2009","France",2817,2725,350,76,46,2,2,0,0
"internationalsocialsurvey_2009","Finland",880,842,350,76,55,0,0,0,0
"internationalsocialsurvey_2009","Estonia",1005,992,350,76,59,0,0,0,0
"internationalsocialsurvey_2009","Denmark",1518,1452,350,76,46,0,0,0,0
"internationalsocialsurvey_2009","Czech Republic",1205,1199,350,76,63,0,0,0,0
"internationalsocialsurvey_2009","Cyprus",1000,990,350,76,54,0,0,0,0
"internationalsocialsurvey_2009","Croatia",1201,1187,350,76,48,0,0,0,0
"internationalsocialsurvey_2009","China",3010,2955,350,76,49,14,0,0,0
"internationalsocialsurvey_2009","Chile",1505,1477,350,76,49,2,0,0,0
"internationalsocialsurvey_2009","Bulgaria",1000,946,350,76,31,11,6,2,0
"internationalsocialsurvey_2009","Belgium",1115,1078,350,76,44,0,0,0,0
"internationalsocialsurvey_2009","Austria",1019,1005,350,76,54,0,0,0,0
"internationalsocialsurvey_2009","Australia",1525,1447,350,76,46,0,0,0,0
"internationalsocialsurvey_2009","Argentina",1133,1117,350,76,48,2,0,0,0
"internationalsocialsurvey_2008","Venezuela",1077,1063,363,85,61,7,0,0,0
"internationalsocialsurvey_2008","Uruguay",1010,999,363,85,65,4,0,0,0
"internationalsocialsurvey_2008","United States",1365,1349,363,85,65,0,0,0,0
"internationalsocialsurvey_2008","United Kingdom",3075,2957,363,85,45,8,4,2,0
"internationalsocialsurvey_2008","Ukraine",2036,1992,363,85,27,212,14,2,0
"internationalsocialsurvey_2008","Turkey",1453,1434,363,85,68,80,38,7,0
"internationalsocialsurvey_2008","Taiwan",1927,1886,363,85,56,0,0,0,0
"internationalsocialsurvey_2008","Switzerland",1229,1223,363,85,70,0,0,0,0
"internationalsocialsurvey_2008","Sweden",1235,1178,363,85,41,6,0,0,0
"internationalsocialsurvey_2008","Spain",2373,2320,363,85,58,4,4,4,2
"internationalsocialsurvey_2008","South Korea",1508,1498,363,85,71,2,2,0,0
"internationalsocialsurvey_2008","South Africa",3292,3261,363,85,66,101,50,19,4
"internationalsocialsurvey_2008","Slovenia",1065,1035,363,85,57,3,2,0,0
"internationalsocialsurvey_2008","Slovak Republic",1138,1094,363,85,56,7,5,0,0
"internationalsocialsurvey_2008","Russia",1015,981,363,85,15,380,71,8,8
"internationalsocialsurvey_2008","Portugal",1000,993,363,85,59,2,0,0,0
"internationalsocialsurvey_2008","Poland",1263,1225,363,85,53,10,2,0,0
